speaker_id,utterance_count,valid_readable_wav_count,invalid_wav_count,zero_frame_count,duration_seconds,provenance_classes,exact_duplicate_file_count,candidate_source_group_count,positive_pair_support_status
1744,17,17,0,0,51.0,part,0,17,at_least_two_nonzero_readable
1745,31,31,0,0,93.0,part,0,31,at_least_two_nonzero_readable
1746,13,13,0,0,39.0,part,0,13,at_least_two_nonzero_readable
1747,6,6,0,0,18.0,part,0,6,at_least_two_nonzero_readable
1748,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
1749,42,42,0,0,126.0,part,0,42,at_least_two_nonzero_readable
1750,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1751,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1752,66,66,0,0,198.0,part,0,66,at_least_two_nonzero_readable
1753,20,20,0,0,60.0,part,0,20,at_least_two_nonzero_readable
1754,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
1756,16,16,0,0,48.0,part,0,16,at_least_two_nonzero_readable
1757,69,69,0,0,207.0,part,0,69,at_least_two_nonzero_readable
1758,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
1759,6,6,0,0,18.0,part,0,6,at_least_two_nonzero_readable
1760,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1761,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1762,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1763,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1764,6,6,0,0,18.0,part,0,6,at_least_two_nonzero_readable
1765,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
1766,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1767,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1768,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1769,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1770,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1771,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1772,25,25,0,0,75.0,part,0,25,at_least_two_nonzero_readable
1773,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
1774,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1775,71,71,0,0,213.0,part,0,71,at_least_two_nonzero_readable
1777,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1778,6,6,0,0,18.0,part,0,6,at_least_two_nonzero_readable
1779,40,40,0,0,120.0,part,0,40,at_least_two_nonzero_readable
1780,39,39,0,0,117.0,part,0,39,at_least_two_nonzero_readable
1781,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1782,11,11,0,0,33.0,part,0,11,at_least_two_nonzero_readable
1783,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1784,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1785,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1786,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1787,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1788,100,100,0,0,300.0,part,0,100,at_least_two_nonzero_readable
1789,191,191,0,0,573.0,part,0,191,at_least_two_nonzero_readable
1790,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1791,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1792,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1793,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1794,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1796,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1797,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1798,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1799,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
1800,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1801,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1802,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1803,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
1804,118,118,0,0,354.0,part,0,118,at_least_two_nonzero_readable
1805,151,151,0,0,453.0,part,0,151,at_least_two_nonzero_readable
1806,164,164,0,0,492.0,part,0,164,at_least_two_nonzero_readable
1807,47,47,0,0,141.0,part,0,47,at_least_two_nonzero_readable
1808,25,25,0,0,75.0,part,0,25,at_least_two_nonzero_readable
1809,8,8,0,0,24.0,part,0,8,at_least_two_nonzero_readable
1810,218,218,0,0,654.0,part,0,218,at_least_two_nonzero_readable
1811,34,34,0,0,102.0,part,0,34,at_least_two_nonzero_readable
1812,36,36,0,0,108.0,part,0,36,at_least_two_nonzero_readable
1813,66,66,0,0,198.0,part,0,66,at_least_two_nonzero_readable
1814,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1815,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
1816,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
1817,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1818,13,13,0,0,39.0,part,0,13,at_least_two_nonzero_readable
1819,11,11,0,0,33.0,part,0,11,at_least_two_nonzero_readable
1821,167,167,0,0,501.0,part,0,167,at_least_two_nonzero_readable
1822,85,85,0,0,255.0,part,0,85,at_least_two_nonzero_readable
1823,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1824,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
1825,7,7,0,0,21.0,part,0,7,at_least_two_nonzero_readable
1826,11,11,0,0,33.0,part,0,11,at_least_two_nonzero_readable
1827,18,18,0,0,54.0,part,0,18,at_least_two_nonzero_readable
1828,413,413,0,0,1239.0,part,0,413,at_least_two_nonzero_readable
1829,192,192,0,0,576.0,part,0,192,at_least_two_nonzero_readable
1830,141,141,0,0,423.0,part,0,141,at_least_two_nonzero_readable
1831,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1832,34,34,0,0,102.0,part,0,34,at_least_two_nonzero_readable
1833,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
1834,164,164,0,0,492.0,part,0,164,at_least_two_nonzero_readable
1835,22,22,0,0,66.0,part,0,22,at_least_two_nonzero_readable
1836,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1837,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
1838,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
1839,14,14,0,0,42.0,part,0,14,at_least_two_nonzero_readable
1840,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1841,349,349,0,0,1047.0,part,0,349,at_least_two_nonzero_readable
1842,11,11,0,0,33.0,part,0,11,at_least_two_nonzero_readable
1843,8,8,0,0,24.0,part,0,8,at_least_two_nonzero_readable
1844,80,80,0,0,240.0,part,0,80,at_least_two_nonzero_readable
1845,11,11,0,0,33.0,part,0,11,at_least_two_nonzero_readable
1846,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
1847,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
1848,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1849,7,7,0,0,21.0,part,0,7,at_least_two_nonzero_readable
1850,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
1851,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
1852,20,20,0,0,60.0,part,0,20,at_least_two_nonzero_readable
1853,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1854,59,59,0,0,177.0,part,0,59,at_least_two_nonzero_readable
1855,11,11,0,0,33.0,part,0,11,at_least_two_nonzero_readable
1856,154,154,0,0,462.0,part,0,154,at_least_two_nonzero_readable
1857,12,12,0,0,36.0,part,0,12,at_least_two_nonzero_readable
1858,19,19,0,0,57.0,part,0,19,at_least_two_nonzero_readable
1859,12,12,0,0,36.0,part,0,12,at_least_two_nonzero_readable
1860,7,7,0,0,21.0,part,0,7,at_least_two_nonzero_readable
1861,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
1862,335,335,0,0,1005.0,part,0,335,at_least_two_nonzero_readable
1863,6,6,0,0,18.0,part,0,6,at_least_two_nonzero_readable
1864,26,26,0,0,78.0,part,0,26,at_least_two_nonzero_readable
1865,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
1866,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1867,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1868,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1869,13,13,0,0,39.0,part,0,13,at_least_two_nonzero_readable
1870,177,177,0,0,531.0,part,0,177,at_least_two_nonzero_readable
1871,157,157,0,0,471.0,part,0,157,at_least_two_nonzero_readable
1872,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1873,62,62,0,0,186.0,part,0,62,at_least_two_nonzero_readable
1874,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1875,17,17,0,0,51.0,part,0,17,at_least_two_nonzero_readable
1876,40,40,0,0,120.0,part,0,40,at_least_two_nonzero_readable
1877,15,15,0,0,45.0,part,0,15,at_least_two_nonzero_readable
1878,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
1879,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
1880,41,41,0,0,123.0,part,0,41,at_least_two_nonzero_readable
1881,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1882,267,267,0,0,801.0,part,0,267,at_least_two_nonzero_readable
1883,8,8,0,0,24.0,part,0,8,at_least_two_nonzero_readable
1884,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
1885,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
1886,11,11,0,0,33.0,part,0,11,at_least_two_nonzero_readable
1887,7,7,0,0,21.0,part,0,7,at_least_two_nonzero_readable
1888,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
1889,6,6,0,0,18.0,part,0,6,at_least_two_nonzero_readable
1890,17,17,0,0,51.0,part,0,17,at_least_two_nonzero_readable
1891,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
1892,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
1893,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
1894,7,7,0,0,21.0,part,0,7,at_least_two_nonzero_readable
1895,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1896,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
1897,8,8,0,0,24.0,part,0,8,at_least_two_nonzero_readable
1898,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
1899,7,7,0,0,21.0,part,0,7,at_least_two_nonzero_readable
1900,8,8,0,0,24.0,part,0,8,at_least_two_nonzero_readable
1901,17,17,0,0,51.0,part,0,17,at_least_two_nonzero_readable
1902,8,8,0,0,24.0,part,0,8,at_least_two_nonzero_readable
1903,537,537,0,0,1611.0,part,0,537,at_least_two_nonzero_readable
1904,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
1905,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
1906,15,15,0,0,45.0,part,0,15,at_least_two_nonzero_readable
1907,33,33,0,0,99.0,part,0,33,at_least_two_nonzero_readable
1908,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1909,11,11,0,0,33.0,part,0,11,at_least_two_nonzero_readable
1910,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
1911,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
1912,16,16,0,0,48.0,part,0,16,at_least_two_nonzero_readable
1913,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
1914,71,71,0,0,213.0,part,0,71,at_least_two_nonzero_readable
1915,95,95,0,0,285.0,part,0,95,at_least_two_nonzero_readable
1916,24,24,0,0,72.0,part,0,24,at_least_two_nonzero_readable
1917,431,431,0,0,1293.0,part,0,431,at_least_two_nonzero_readable
1918,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1920,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1921,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1922,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1923,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1924,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1925,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
1926,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1927,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1929,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1931,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1932,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
1933,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1935,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1936,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1937,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1938,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1939,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1940,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1941,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1943,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1944,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
1946,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1947,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1948,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1949,18,18,0,0,54.0,part,0,18,at_least_two_nonzero_readable
1950,13,13,0,0,39.0,part,0,13,at_least_two_nonzero_readable
1952,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1953,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1954,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1955,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1956,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1957,43,43,0,0,129.0,part,0,43,at_least_two_nonzero_readable
1958,103,103,0,0,309.0,part,0,103,at_least_two_nonzero_readable
1959,6,6,0,0,18.0,part,0,6,at_least_two_nonzero_readable
1960,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1961,13,13,0,0,39.0,part,0,13,at_least_two_nonzero_readable
1962,112,112,0,0,336.0,part,0,112,at_least_two_nonzero_readable
1963,6,6,0,0,18.0,part,0,6,at_least_two_nonzero_readable
1964,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
1965,15,15,0,0,45.0,part,0,15,at_least_two_nonzero_readable
1966,11,11,0,0,33.0,part,0,11,at_least_two_nonzero_readable
1967,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
1968,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1969,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1971,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1972,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1973,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1974,27,27,0,0,81.0,part,0,27,at_least_two_nonzero_readable
1975,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1976,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1977,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1978,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
1979,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1980,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1981,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1982,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
1983,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1984,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
1985,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
1986,30,30,0,0,90.0,part,0,30,at_least_two_nonzero_readable
1988,193,193,0,0,579.0,part,0,193,at_least_two_nonzero_readable
1989,71,71,0,0,213.0,part,0,71,at_least_two_nonzero_readable
1990,20,20,0,0,60.0,part,0,20,at_least_two_nonzero_readable
1991,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
1992,6,6,0,0,18.0,part,0,6,at_least_two_nonzero_readable
1993,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
1994,108,108,0,0,324.0,part,0,108,at_least_two_nonzero_readable
1995,13,13,0,0,39.0,part,0,13,at_least_two_nonzero_readable
1996,41,41,0,0,123.0,part,0,41,at_least_two_nonzero_readable
1997,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
1998,46,46,0,0,138.0,part,0,46,at_least_two_nonzero_readable
1999,107,107,0,0,321.0,part,0,107,at_least_two_nonzero_readable
2000,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
2001,8,8,0,0,24.0,part,0,8,at_least_two_nonzero_readable
2002,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
2003,21,21,0,0,63.0,part,0,21,at_least_two_nonzero_readable
2004,65,65,0,0,195.0,part,0,65,at_least_two_nonzero_readable
2005,11,11,0,0,33.0,part,0,11,at_least_two_nonzero_readable
2006,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
2007,193,193,0,0,579.0,part,0,193,at_least_two_nonzero_readable
2008,143,143,0,0,429.0,part,0,143,at_least_two_nonzero_readable
2009,96,96,0,0,288.0,part,0,96,at_least_two_nonzero_readable
2010,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
2011,65,65,0,0,195.0,part,0,65,at_least_two_nonzero_readable
2012,15,15,0,0,45.0,part,0,15,at_least_two_nonzero_readable
2013,7,7,0,0,21.0,part,0,7,at_least_two_nonzero_readable
2014,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2016,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2017,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
2018,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
2019,6,6,0,0,18.0,part,0,6,at_least_two_nonzero_readable
2020,51,51,0,0,153.0,part,0,51,at_least_two_nonzero_readable
2021,19,19,0,0,57.0,part,0,19,at_least_two_nonzero_readable
2022,7,7,0,0,21.0,part,0,7,at_least_two_nonzero_readable
2023,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
2024,85,85,0,0,255.0,part,0,85,at_least_two_nonzero_readable
2025,81,81,0,0,243.0,part,0,81,at_least_two_nonzero_readable
2026,17,17,0,0,51.0,part,0,17,at_least_two_nonzero_readable
2027,114,114,0,0,342.0,part,0,114,at_least_two_nonzero_readable
2028,130,130,0,0,390.0,part,0,130,at_least_two_nonzero_readable
2029,123,123,0,0,369.0,part,0,123,at_least_two_nonzero_readable
2030,45,45,0,0,135.0,part,0,45,at_least_two_nonzero_readable
2031,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
2032,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
2033,22,22,0,0,66.0,part,0,22,at_least_two_nonzero_readable
2034,24,24,0,0,72.0,part,0,24,at_least_two_nonzero_readable
2035,13,13,0,0,39.0,part,0,13,at_least_two_nonzero_readable
2036,108,108,0,0,324.0,part,0,108,at_least_two_nonzero_readable
2037,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
2038,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
2039,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2040,6,6,0,0,18.0,part,0,6,at_least_two_nonzero_readable
2041,55,55,0,0,165.0,part,0,55,at_least_two_nonzero_readable
2042,28,28,0,0,84.0,part,0,28,at_least_two_nonzero_readable
2043,182,182,0,0,546.0,part,0,182,at_least_two_nonzero_readable
2044,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
2045,15,15,0,0,45.0,part,0,15,at_least_two_nonzero_readable
2046,6,6,0,0,18.0,part,0,6,at_least_two_nonzero_readable
2047,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
2048,20,20,0,0,60.0,part,0,20,at_least_two_nonzero_readable
2049,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2050,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2051,13,13,0,0,39.0,part,0,13,at_least_two_nonzero_readable
2052,179,179,0,0,537.0,part,0,179,at_least_two_nonzero_readable
2053,15,15,0,0,45.0,part,0,15,at_least_two_nonzero_readable
2054,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2055,8,8,0,0,24.0,part,0,8,at_least_two_nonzero_readable
2056,40,40,0,0,120.0,part,0,40,at_least_two_nonzero_readable
2057,11,11,0,0,33.0,part,0,11,at_least_two_nonzero_readable
2058,26,26,0,0,78.0,part,0,26,at_least_two_nonzero_readable
2059,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2060,20,20,0,0,60.0,part,0,20,at_least_two_nonzero_readable
2061,18,18,0,0,54.0,part,0,18,at_least_two_nonzero_readable
2062,18,18,0,0,54.0,part,0,18,at_least_two_nonzero_readable
2063,25,25,0,0,75.0,part,0,25,at_least_two_nonzero_readable
2064,19,19,0,0,57.0,part,0,19,at_least_two_nonzero_readable
2065,13,13,0,0,39.0,part,0,13,at_least_two_nonzero_readable
2066,73,73,0,0,219.0,part,0,73,at_least_two_nonzero_readable
2067,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2068,138,138,0,0,414.0,part,0,138,at_least_two_nonzero_readable
2069,15,15,0,0,45.0,part,0,15,at_least_two_nonzero_readable
2070,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2071,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2072,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2073,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
2074,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
2075,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2076,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
2077,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
2078,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2079,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2080,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2081,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2082,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
2083,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2084,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2085,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2086,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
2087,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2088,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
2090,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2091,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2092,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
2093,14,14,0,0,42.0,part,0,14,at_least_two_nonzero_readable
2094,568,568,0,0,1704.0,part,0,568,at_least_two_nonzero_readable
2095,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2096,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2097,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2098,3,3,0,0,9.0,part,0,3,at_least_two_nonzero_readable
2099,95,95,0,0,285.0,part,0,95,at_least_two_nonzero_readable
2100,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2101,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2102,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
2103,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
2104,43,43,0,0,129.0,part,0,43,at_least_two_nonzero_readable
2105,49,49,0,0,147.0,part,0,49,at_least_two_nonzero_readable
2106,4,4,0,0,12.0,part,0,4,at_least_two_nonzero_readable
2107,8,8,0,0,24.0,part,0,8,at_least_two_nonzero_readable
2108,12,12,0,0,36.0,part,0,12,at_least_two_nonzero_readable
2109,15,15,0,0,45.0,part,0,15,at_least_two_nonzero_readable
2110,97,97,0,0,291.0,part,0,97,at_least_two_nonzero_readable
2111,7,7,0,0,21.0,part,0,7,at_least_two_nonzero_readable
2112,6,6,0,0,18.0,part,0,6,at_least_two_nonzero_readable
2113,124,124,0,0,372.0,part,0,124,at_least_two_nonzero_readable
2114,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
2115,163,163,0,0,489.0,part,0,163,at_least_two_nonzero_readable
2116,5,5,0,0,15.0,part,0,5,at_least_two_nonzero_readable
2117,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2118,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
2119,8,8,0,0,24.0,part,0,8,at_least_two_nonzero_readable
2120,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
2121,6,6,0,0,18.0,part,0,6,at_least_two_nonzero_readable
2122,7,7,0,0,21.0,part,0,7,at_least_two_nonzero_readable
2123,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
2124,7,7,0,0,21.0,part,0,7,at_least_two_nonzero_readable
2125,18,18,0,0,54.0,part,0,18,at_least_two_nonzero_readable
2126,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2127,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2128,78,78,0,0,234.0,part,0,78,at_least_two_nonzero_readable
2129,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
2130,2,2,0,0,6.0,part,0,2,at_least_two_nonzero_readable
2131,178,178,0,0,534.0,part,0,178,at_least_two_nonzero_readable
2132,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2133,8,8,0,0,24.0,part,0,8,at_least_two_nonzero_readable
2134,6,6,0,0,18.0,part,0,6,at_least_two_nonzero_readable
2135,128,128,0,0,384.0,part,0,128,at_least_two_nonzero_readable
2136,28,28,0,0,84.0,part,0,28,at_least_two_nonzero_readable
2137,107,107,0,0,321.0,part,0,107,at_least_two_nonzero_readable
2138,62,62,0,0,186.0,part,0,62,at_least_two_nonzero_readable
2139,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
2141,7,7,0,0,21.0,part,0,7,at_least_two_nonzero_readable
2142,9,9,0,0,27.0,part,0,9,at_least_two_nonzero_readable
2143,85,85,0,0,255.0,part,0,85,at_least_two_nonzero_readable
2144,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2145,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2146,89,89,0,0,267.0,part,0,89,at_least_two_nonzero_readable
2147,19,19,0,0,57.0,part,0,19,at_least_two_nonzero_readable
2148,12,12,0,0,36.0,part,0,12,at_least_two_nonzero_readable
2149,1,1,0,0,3.0,part,0,1,fewer_than_two_nonzero_readable
2150,169,169,0,0,507.0,part,0,169,at_least_two_nonzero_readable
2151,21,21,0,0,63.0,part,0,21,at_least_two_nonzero_readable
2152,21,21,0,0,63.0,part,0,21,at_least_two_nonzero_readable
2153,10,10,0,0,30.0,part,0,10,at_least_two_nonzero_readable
